,app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
15073,1302800,Chair F*cking Simulator,2020-07-07,1,0,0,7,95,409,1.59,1.99,20.0,1
15074,1316800,Destropolis,2020-08-19,1,0,0,7,88,141,5.99,5.99,0.0,1
15075,1329262,嗜血印 Bloody Spell DLC 婚纱系列,2022-02-09,1,0,0,7,96,64,8.99,8.99,0.0,1
15076,799960,Wizard101,2018-09-06,1,0,0,7,81,6102,0.0,0.0,0.0,1
15077,1237970,Titanfall® 2,2020-06-18,1,0,0,7,94,154419,3.0,0.0,0.0,1
15078,1290000,PowerWash Simulator,2022-07-14,1,0,0,8,97,34548,25.0,0.0,0.0,1
15079,1659420,UNCHARTED™: Legacy of Thieves Collection,2022-10-19,1,0,0,7,89,9765,50.0,0.0,0.0,1
15080,1904540,Football Manager 2023,2022-11-07,1,1,0,7,88,11525,60.0,0.0,0.0,1
15081,1347450,日日夜夜,2020-10-23,1,0,0,7,91,146,3.99,3.99,0.0,1
15082,1350680,Live2DViewerEX - Spine Expansion,2020-06-30,1,1,0,5,85,20,1.99,1.99,0.0,1
15083,1352584,Coloring Pixels - Vistas Pack 2,2020-07-03,1,1,1,5,100,14,0.99,0.99,0.0,1
15084,1390670,Escape from Naraka,2021-07-29,1,0,0,7,87,56,14.99,14.99,0.0,1
15085,1396890,Boss of this gym,2021-03-05,1,0,0,7,96,490,0.99,0.99,0.0,1
15086,1400870,When The Night Comes,2021-08-09,1,1,1,7,94,188,12.99,12.99,0.0,1
15087,1401490,Northgard - Brundr & Kaelinn Clan of the Lynx,2020-09-15,1,1,1,4,64,162,4.99,4.99,0.0,1
15088,1451720,Minesweeper Classy,2020-12-17,1,0,0,7,95,100,2.99,2.99,0.0,1
15089,1470790,Doug Flutie's Maximum Football 2020,2020-12-29,1,0,0,4,52,53,29.99,29.99,0.0,1
15090,1481380,OMSI 2 Add-on Irisbus Intercity Pack,2020-12-04,1,0,0,5,86,36,17.99,17.99,0.0,1
15091,1512720,Stardom,2022-03-30,1,0,0,7,96,62,4.99,4.99,0.0,1
15092,1562230,Entity Researchers,2022-03-02,1,0,1,5,92,41,13.99,13.99,0.0,1
15093,1569470,TEOCIDA,2021-12-24,1,0,0,7,96,76,9.99,9.99,0.0,1
15094,1631380,Tropico 6 - Festival,2021-08-26,1,1,1,4,58,34,14.99,14.99,0.0,1
15095,1659050,Creatures Docking Station,2021-12-07,1,0,0,7,97,107,0.0,0.0,0.0,1
15096,648800,Raft,2022-06-20,1,0,0,7,93,240299,20.0,0.0,0.0,1
15097,782330,DOOM Eternal,2020-03-19,1,0,0,7,91,153466,40.0,0.0,0.0,1
15098,1695620,CHR$(143),2021-08-04,1,0,1,5,100,42,7.99,7.99,0.0,1
15099,1708020,WWZ: Aftermath - Zeke Hunter Weapons Pack,2021-09-21,1,0,0,5,85,35,4.99,4.99,0.0,1
15100,1718240,Beaver Clicker,2023-02-07,1,0,1,5,90,21,4.99,4.99,0.0,1
15101,1785110,Guilty Parade: Episode 3,2021-11-18,1,1,1,5,94,19,6.99,6.99,0.0,1
15102,1535220,CarX Drift Racing Online - Season Pass,2021-02-14,1,0,0,6,79,119,24.99,24.99,0.0,1
15103,1293830,Forza Horizon 4,2021-03-09,1,0,0,7,89,179226,60.0,0.0,0.0,1
15104,1449850,Yu-Gi-Oh! Master Duel,2022-01-18,1,0,0,6,76,64168,0.0,0.0,0.0,1
15105,1794390,Drug Business,2022-01-07,1,0,0,4,47,34,9.99,9.99,0.0,1
15106,1870490,Prop Hunt 2.0,2022-07-12,1,0,0,6,75,16,12.99,12.99,0.0,1
15107,1905750,Hatsune Miku: Project DIVA Mega Mix+ Item Unlock Key,2022-05-26,1,0,0,4,61,72,4.99,4.99,0.0,1
15108,1920660,YiYi,2022-03-25,1,0,0,7,92,131,0.79,0.99,20.0,1
15109,1943210,Deceit - Starter Pack,2022-03-31,1,0,0,5,86,15,4.99,4.99,0.0,1
15110,1960270,Lootun,2022-08-31,1,0,0,7,95,230,4.99,4.99,0.0,1
15111,1961370,Blue Oak Bridge,2022-11-30,1,1,0,5,85,28,19.99,19.99,0.0,1
15112,1986230,What if your girl was a frog?,2022-06-03,1,0,0,7,90,157,0.99,0.99,0.0,1
15113,2095190,CrossHud - Crosshair Overlay,2022-09-29,1,0,0,4,51,27,3.99,3.99,0.0,1
15114,2102020,Different Strokes,2022-11-09,1,0,0,7,93,799,0.0,0.0,0.0,1
15115,2116850,Another Farm Roguelike,2022-11-30,1,0,0,7,86,198,2.99,2.99,0.0,1
15116,2124780,Endoparasitic,2022-10-24,1,1,1,7,94,1511,9.99,9.99,0.0,1
15117,6420,Nexus - The Jupiter Incident,2007-07-03,1,0,0,7,85,798,9.99,9.99,0.0,1
15118,7830,Men of War™,2009-05-06,1,0,0,7,89,2588,4.99,4.99,0.0,1
15119,21980,Call of Juarez: Bound in Blood,2009-07-02,1,0,0,7,85,2870,9.99,9.99,0.0,1
15120,729640,BOMBFEST,2019-01-31,1,1,1,5,100,10,9.99,9.99,0.0,1
15121,22310,Rogue Warrior,2009-12-01,1,0,0,4,67,890,4.99,4.99,0.0,1
15122,32640,Delta Force Land Warrior,2009-06-18,1,0,0,7,93,258,9.99,9.99,0.0,1
15123,63610,Riven: The Sequel to MYST,2010-08-04,1,1,0,7,87,985,5.99,5.99,0.0,1
15124,201310,X3: Albion Prelude,2011-12-15,1,1,1,7,91,1612,2.99,9.99,70.0,1
15125,208348,Train Simulator: NKP S-2 Class 'Berkshire' Loco Add-On,2013-06-13,1,0,0,6,70,24,19.99,19.99,0.0,1
15126,216910,Of Orcs And Men,2012-10-11,1,0,0,6,75,1281,14.99,14.99,0.0,1
15127,232550,Resident Evil 6: Predator mode,2013-03-21,1,0,0,6,71,57,3.99,3.99,0.0,1
15128,245970,Borderlands 2: Headhunter 5: Son of Crawmerax,2014-04-15,1,1,1,7,87,350,0.89,2.99,70.0,1
15129,255870,PixelJunk™ Shooter,2013-11-11,1,1,1,7,92,209,8.99,8.99,0.0,1
15130,284830,Clockwork Tales: Of Glass and Ink,2014-04-24,1,1,1,7,90,562,9.99,9.99,0.0,1
15131,289440,Perimeter,2014-04-03,1,0,0,7,83,154,3.99,3.99,0.0,1
15132,292240,Spy Fox 2 'Some Assembly Required',2014-05-01,1,1,1,7,93,129,6.99,6.99,0.0,1
15133,296830,Lucius II,2015-02-13,1,0,1,4,61,1596,2.99,19.99,85.0,1
15134,302730,Namariel Legends: Iron Lord Premium Edition,2014-07-09,1,1,1,7,89,57,6.99,6.99,0.0,1
15135,308420,Ziggurat,2014-10-23,1,1,1,7,87,2710,14.99,14.99,0.0,1
15136,328760,SanctuaryRPG: Black Edition,2015-02-13,1,0,0,7,92,975,7.99,7.99,0.0,1
15137,872670,SCP: 5K,2022-02-22,1,0,0,7,83,5038,20.0,0.0,0.0,1
15138,745130,Rage Room,2017-12-25,1,0,0,4,54,24,14.99,14.99,0.0,1
15139,339230,ZOMBI,2015-08-18,1,0,0,4,63,2216,19.99,19.99,0.0,1
15140,377300,Thunder Tier One,2021-12-07,1,0,0,6,71,3606,19.99,19.99,0.0,1
15141,400400,FortressCraft Evolved Dapper Indie Supporter's Pack,2015-09-15,1,1,1,5,95,20,4.99,4.99,0.0,1
15142,407980,Sakura Beach 2,2015-11-06,1,0,1,6,79,249,9.99,9.99,0.0,1
15143,459120,Train Valley - Germany,2016-04-07,1,1,1,7,84,69,2.49,2.49,0.0,1
15144,460700,Song of the Deep,2016-07-11,1,0,0,7,84,464,14.99,14.99,0.0,1
15145,462290,Victor Vran: Mötorhead Through The Ages,2017-06-06,1,1,1,6,77,53,11.99,11.99,0.0,1
15146,495560,Farm Manager 2018,2018-04-06,1,0,0,6,70,2355,19.99,19.99,0.0,1
15147,499460,Tomato Jones,2016-07-11,1,0,0,7,84,198,4.99,4.99,0.0,1
15148,520550,American Truck Simulator - Steering Creations Pack,2016-09-14,1,1,1,7,90,266,2.99,2.99,0.0,1
15149,542200,Animal Lover,2017-02-14,1,1,0,7,89,103,9.99,9.99,0.0,1
15150,561631,Outlaw Tribe Nemesis Expansion,2017-12-12,1,0,0,4,40,149,14.99,14.99,0.0,1
15151,575900,Mosaics Galore 2,2018-09-03,1,1,0,7,86,69,4.99,4.99,0.0,1
15152,576960,🧠 OUT OF THE BOX,2018-07-19,1,1,1,7,88,175,14.99,14.99,0.0,1
15153,606280,Darksiders III,2018-11-27,1,0,0,6,76,8947,39.99,39.99,0.0,1
15154,611500,Quake Champions,2022-08-18,1,0,0,6,73,36191,0.0,0.0,0.0,1
15155,617140,Portal Knights - Emoji Box,2017-05-18,1,0,0,5,92,14,2.99,2.99,0.0,1
15156,671160,Slime Rancher: Original Soundtrack,2017-08-01,1,1,1,7,95,60,4.99,9.99,50.0,1
15157,671170,Great eSports Manager,2017-08-16,1,1,1,7,84,89,9.99,9.99,0.0,1
15158,714590,BACK OF SPACE,2021-08-25,1,0,0,5,97,48,9.99,9.99,0.0,1
15159,1244090,Sea of Stars,2023-08-28,1,0,0,7,86,2223,35.0,0.0,0.0,1
15160,1817230,Hi-Fi RUSH,2023-01-25,1,0,0,8,97,16025,30.0,0.0,0.0,1
15161,1372110,JoJo's Bizarre Adventure: All-Star Battle R,2022-09-01,1,0,0,7,87,5678,50.0,0.0,0.0,1
15162,1029690,Sniper Elite 5,2022-05-25,1,0,0,7,80,10467,15.0,0.0,0.0,1
15163,2311920,Crusader Kings III: Tours & Tournaments,2023-05-11,1,1,1,7,80,1155,30.0,0.0,0.0,1
15164,704270,Generation Zero®,2019-03-26,1,0,0,6,74,22646,5.0,0.0,0.0,1
15165,2557070,Warframe: Zenith Heirloom Collection,2023-08-26,1,0,0,4,58,158,90.0,0.0,0.0,1
15166,750990,NEKO-NIN exHeart +PLUS Saiha,2017-11-17,1,0,0,7,92,155,1.99,1.99,0.0,1
15167,758290,Gloria Victis - Supporter Pack,2017-11-23,1,0,0,5,81,16,9.99,9.99,0.0,1
15168,762220,Afterparty,2020-10-22,1,1,0,6,72,512,19.99,19.99,0.0,1
15169,762830,Telling Lies,2019-08-23,1,1,0,4,65,954,19.99,19.99,0.0,1
15170,763770,Space Stories: Darth Star,2018-02-13,1,1,1,6,72,55,2.99,2.99,0.0,1
15171,774441,Island Time VR,2018-04-03,1,0,0,4,69,65,14.99,14.99,0.0,1
15172,810040,Swords 'n Magic and Stuff,2020-09-08,1,0,0,7,93,685,19.99,19.99,0.0,1
15173,833040,Hiveswap Friendsim,2018-04-13,1,1,1,7,93,1091,2.59,12.99,80.0,1
15174,851950,Heroine of the Sniper,2019-05-30,1,0,0,7,94,310,9.99,9.99,0.0,1
15175,874341,SOULCALIBUR VI - DLC3: Character Creation Set A,2019-02-18,1,0,0,4,52,72,2.99,5.99,50.0,1
15176,904540,Indiana Jones® and the Infernal Machine™,2018-11-16,1,0,0,7,85,289,2.09,5.99,65.0,1
15177,944340,Vignettes,2019-03-06,1,1,0,7,93,62,7.99,7.99,0.0,1
15178,954280,3dSen VR,2019-06-04,1,0,0,7,92,117,19.99,19.99,0.0,1
15179,962220,Singularity: Tactics Arena,2019-12-17,1,1,0,5,89,19,9.99,9.99,0.0,1
15180,996720,Monster Hunter: World - Gesture: Pop Star Dance,2019-01-24,1,0,0,7,100,89,1.99,1.99,0.0,1
15181,1022450,War Selection,2019-10-08,1,0,1,7,86,16804,0.0,0.0,0.0,1
15182,1078510,Alluris,2019-10-11,1,1,0,7,90,135,9.99,9.99,0.0,1
15183,1119730,Ranch Simulator - Build Farm Hunt,2021-03-04,1,0,0,7,85,10434,24.99,24.99,0.0,1
15184,215002,Victoria II: Songs of the Civil War,2013-04-22,1,0,0,5,84,25,1.99,1.99,0.0,1
15185,816650,Armor Contest,2018-05-22,1,0,0,5,80,25,0.99,0.99,0.0,1
15186,1131920,LABYRINTH OF TOUHOU - GENSOKYO AND THE HEAVEN-PIERCING TREE,2021-08-23,1,0,0,7,92,241,29.99,29.99,0.0,1
15187,1133300,Sisters Royale: Five Sisters Under Fire,2020-11-26,1,0,0,5,100,23,13.99,13.99,0.0,1
15188,1139990,Farm Together - Oregano Pack,2019-09-13,1,1,1,5,86,15,3.99,3.99,0.0,1
15189,1183100,Natural Selection 2 - B.M.A.C. Supporter Pack,2019-11-14,1,0,0,5,100,10,9.99,9.99,0.0,1
15190,1209133,Beat Saber - Green Day - 'Holiday',2019-12-13,1,0,0,4,41,12,1.99,1.99,0.0,1
15191,1229460,Dice Legacy,2021-09-09,1,0,0,4,67,734,19.99,19.99,0.0,1
15192,1235750,The Sims™ 4 Fitness Stuff,2020-06-18,1,0,0,6,74,27,9.99,9.99,0.0,1
15193,1247100,SpellMaster: The Saga,2022-02-16,1,0,0,4,43,326,24.99,24.99,0.0,1
15194,1261040,Streamer Life Simulator,2020-08-21,1,0,0,6,79,5295,19.99,19.99,0.0,1
15195,1269710,Kainga: Seeds of Civilization,2022-12-06,1,0,0,6,77,368,19.99,19.99,0.0,1
15196,1304770,The Magister,2021-09-02,1,0,0,7,91,59,14.99,14.99,0.0,1
15197,1336480,Azur Lane Crosswave - Taihou,2020-10-05,1,0,0,6,76,17,7.99,7.99,0.0,1
15198,1378470,Now There Be Goblins,2022-03-28,1,0,0,5,89,38,17.99,17.99,0.0,1
15199,1397290,Comet 64,2021-02-05,1,1,1,6,75,137,14.99,14.99,0.0,1
15200,1534270,Bard Harder!,2021-02-28,1,1,1,7,98,67,1.99,1.99,0.0,1
15201,1546940,Beard Blade,2021-07-20,1,0,0,7,84,90,14.99,19.99,25.0,1
15202,1621760,Decision: Red Daze,2022-05-19,1,0,0,6,71,385,19.99,19.99,0.0,1
15203,1647190,World End Diner,2021-06-18,1,0,0,7,95,291,16.99,16.99,0.0,1
15204,1711180,Insurgency: Sandstorm - Chrome Weapon Skin Set,2021-09-28,1,0,0,7,83,56,2.99,2.99,0.0,1
15205,528990,Basketball Babe,2016-10-02,1,0,0,5,90,21,10.99,10.99,0.0,1
15206,1744330,No More Heroes 3,2022-10-11,1,0,0,7,89,253,49.99,49.99,0.0,1
15207,1784870,Hunt: Showdown - Death's Herald,2021-11-30,1,0,0,7,94,68,7.99,7.99,0.0,1
15208,1798081,MONSTER HUNTER RISE - 'Kamura Village: Summer Remix' BGM,2022-01-12,1,0,0,5,85,27,3.99,3.99,0.0,1
15209,1817000,Zodiacats,2022-01-21,1,0,1,7,99,380,1.99,1.99,0.0,1
15210,1878920,Animalistic,2022-08-04,1,0,0,5,89,38,6.99,6.99,0.0,1
15211,1944780,Jewel Match Solitaire X Collector's Edition,2022-05-31,1,0,0,5,87,16,12.99,12.99,0.0,1
15212,1965840,Mini Mecum,2022-05-01,1,1,1,5,90,21,4.99,4.99,0.0,1
15213,1977570,A Dance of Fire and Ice - Neo Cosmos,2022-05-30,1,1,1,7,81,750,4.99,4.99,0.0,1
15214,2010370,The True Love Rings,2023-01-17,1,0,0,7,81,322,1.99,1.99,0.0,1
15215,39510,Gothic II: Gold Edition,2010-11-05,1,0,0,7,92,8101,9.99,9.99,0.0,1
15216,2019840,Atama,2022-10-13,1,1,0,5,96,26,19.99,19.99,0.0,1
15217,2023880,The Tale of Onogoro,2022-09-28,1,0,0,5,91,23,34.99,34.99,0.0,1
15218,2103940,Skate Rift,2022-11-01,1,0,1,5,100,12,4.99,4.99,0.0,1
15219,2153120,Them's Fightin' Herds - Season 1 Pass,2022-10-17,1,1,1,5,90,20,19.99,19.99,0.0,1
15220,2166710,Fabric Of Reality,2022-12-14,1,0,0,5,100,18,10.99,10.99,0.0,1
15221,2192500,Train Operator 377,2022-12-01,1,0,0,5,95,20,9.99,9.99,0.0,1
15222,2203030,Girl Fantasy,2023-02-09,1,0,0,7,93,397,3.99,3.99,0.0,1
15223,2203610,Ants of Duty,2022-11-21,1,0,0,5,87,16,29.99,29.99,0.0,1
15224,2193450,Warframe: Ember Starter Pack,2022-11-02,1,0,0,5,88,35,9.99,9.99,0.0,1
15225,200440,Two Worlds II - Pirates of the Flying Fortress,2011-09-20,1,1,0,6,71,98,9.99,9.99,0.0,1
15226,221180,Eufloria HD,2014-10-14,1,1,1,7,92,497,14.99,14.99,0.0,1
15227,240760,Wasteland 2: Director's Cut,2014-09-18,1,1,1,7,82,4566,29.99,29.99,0.0,1
15228,272330,Shadow Blade: Reload,2015-08-10,1,1,1,7,88,171,9.99,9.99,0.0,1
15229,275030,Punch! ViaCAD 2D/3D v9 + 3D Printing PowerPack LT,2016-07-13,1,1,0,4,66,33,99.99,99.99,0.0,1
15230,292670,Princess Isabella - Return of the Curse,2014-04-15,1,0,0,7,80,67,0.99,4.99,80.0,1
15231,322290,Gurumin: A Monstrous Adventure,2015-03-30,1,0,0,7,92,476,9.99,9.99,0.0,1
15232,327380,Sid Meier's Pirates! Gold Plus (Classic),2014-10-09,1,1,1,4,59,79,6.99,6.99,0.0,1
15233,362090,Siralim,2015-04-24,1,1,1,7,86,181,9.99,9.99,0.0,1
15234,362380,Push Me Pull You,2016-07-14,1,1,1,6,75,28,14.99,14.99,0.0,1
15235,371190,Making History: The Calm and the Storm Gold Edition,2015-05-19,1,0,0,7,86,145,4.99,4.99,0.0,1
15236,372360,Tales of Symphonia,2016-02-01,1,0,0,7,85,3615,9.99,19.99,50.0,1
15237,373390,Contradiction: Spot The Liar,2015-07-10,1,1,0,8,95,2412,12.99,12.99,0.0,1
15238,392470,NOBUNAGA'S AMBITION: Sphere of Influence,2015-09-01,1,0,0,7,83,506,59.99,59.99,0.0,1
15239,399890,The Secret Order 2: Masked Intent,2015-11-05,1,1,1,7,81,247,9.99,9.99,0.0,1
15240,417461,Tom Clancy's Rainbow Six® Siege - The Safari Bundle,2016-01-12,1,0,0,7,89,960,4.99,4.99,0.0,1
15241,424200,Little Mouse's Encyclopedia,2019-02-25,1,1,1,7,98,144,4.99,4.99,0.0,1
15242,426930,Moonshot,2015-12-21,1,0,0,7,81,54,4.99,4.99,0.0,1
15243,2121980,Void Stranger,2023-09-01,1,0,0,7,93,146,12.0,0.0,0.0,1
15244,518790,theHunter: Call of the Wild™,2017-02-16,1,0,0,7,88,116038,20.0,0.0,0.0,1
15245,1190000,Car Mechanic Simulator 2021,2021-08-11,1,0,0,8,96,20020,25.0,0.0,0.0,1
15246,671860,BattleBit Remastered,2023-06-15,1,0,0,7,89,76710,15.0,0.0,0.0,1
15247,815370,Green Hell,2019-09-05,1,0,0,7,87,44276,15.0,0.0,0.0,1
15248,820630,Metal Wolf Chaos XD,2019-08-06,1,0,0,7,83,532,24.99,24.99,0.0,1
15249,427940,Industries of Titan,2023-01-31,1,0,0,6,70,1231,29.99,29.99,0.0,1
15250,458830,Snooker Nation Championship,2016-04-27,1,0,0,4,62,261,3.99,3.99,0.0,1
15251,461246,Euro Truck Simulator 2 - Swiss Paint Jobs Pack,2016-07-15,1,1,1,5,95,46,0.99,0.99,0.0,1
15252,487320,Draw a Stickman: EPIC 2 - Drawn Below,2016-07-11,1,0,0,6,73,19,1.99,1.99,0.0,1
15253,489140,Mr. Shifty,2017-04-13,1,1,1,7,88,741,14.99,14.99,0.0,1
15254,493540,Figment,2017-09-22,1,1,1,7,87,796,19.99,19.99,0.0,1
15255,495990,True Love ～Confide to the Maple～,2016-10-05,1,0,0,7,84,1139,11.99,11.99,0.0,1
15256,508550,Sneak Thief,2022-05-07,1,0,0,6,76,1374,14.99,14.99,0.0,1
15257,509637,Rocksmith® 2014 Edition – Remastered – Yes - “Roundabout”,2016-10-18,1,1,0,5,100,11,2.99,2.99,0.0,1
15258,529390,Wargame: Red Dragon - Nation Pack: Israel,2016-10-04,1,1,1,7,91,189,5.99,5.99,0.0,1
15259,553340,SolarGun,2017-07-28,1,1,1,7,85,90,0.99,0.99,0.0,1
15260,579320,Anarchy Online: Rubi-Ka New Colonist Bundle,2017-02-22,1,0,0,5,90,10,19.99,19.99,0.0,1
15261,619580,Agents of Mayhem - Lazarus Agent Pack,2017-10-11,1,0,0,5,89,28,4.99,4.99,0.0,1
15262,627440,Redout - Mars Pack,2017-07-07,1,0,0,5,84,25,3.99,3.99,0.0,1
15263,657421,Pinball FX3 - Marvel Pinball: Heavy Hitters,2017-09-26,1,0,0,4,54,11,9.99,9.99,0.0,1
15264,678310,Pinball Deluxe: Reloaded,2017-10-06,1,1,0,7,95,132,7.99,7.99,0.0,1
15265,697860,Cathodemer,2017-09-08,1,1,0,7,87,109,24.99,24.99,0.0,1
15266,715650,The Endless Journey,2018-01-18,1,0,0,7,82,196,9.99,9.99,0.0,1
15267,2000950,Call of Duty®: Modern Warfare®,2023-03-08,1,0,0,6,77,5807,60.0,0.0,0.0,1
15268,570940,DARK SOULS™: REMASTERED,2018-05-23,1,0,0,7,89,55356,20.0,0.0,0.0,1
15269,1286680,Tiny Tina's Wonderlands,2022-06-23,1,0,0,6,76,9614,60.0,0.0,0.0,1
15270,1310330,Goodbye Volcano High,2023-08-29,1,0,0,7,91,468,30.0,0.0,0.0,1
15271,1401590,Disney Dreamlight Valley,2022-09-06,1,0,0,7,93,11641,30.0,0.0,0.0,1
15272,2080690,Sunkenland,2023-08-25,1,0,0,6,78,4833,20.0,0.0,0.0,1
15273,444090,Paladins®,2018-05-08,1,1,0,7,85,339466,0.0,0.0,0.0,1
15274,1622940,Dead by Daylight - Killer Expansion Pack,2021-06-15,1,0,0,7,86,112,18.0,0.0,0.0,1
15275,1637320,Dome Keeper,2022-09-27,1,1,1,7,90,6840,18.0,0.0,0.0,1
15276,244850,Space Engineers,2019-02-28,1,0,0,7,89,78007,20.0,0.0,0.0,1
15277,380600,Fishing Planet,2017-08-28,1,1,1,7,86,47448,0.0,0.0,0.0,1
15278,960090,Bloons TD 6,2018-12-17,1,1,0,8,97,239938,14.0,0.0,0.0,1
15279,1975440,Under The Waves,2023-08-28,1,0,0,6,77,274,30.0,0.0,0.0,1
15280,376210,The Isle,2015-12-01,1,0,0,7,83,63564,20.0,0.0,0.0,1
15281,1794680,Vampire Survivors,2022-10-20,1,1,0,8,98,197109,5.0,0.0,0.0,1
15282,2432430,Symphony of War: The Nephilim Saga - Legends,2023-08-28,1,0,0,7,89,119,10.0,0.0,0.0,1
15283,962130,Grounded,2022-09-27,1,0,0,7,89,47304,40.0,0.0,0.0,1
15284,1604030,V Rising,2022-05-17,1,0,0,7,88,63580,20.0,0.0,0.0,1
15285,2383120,Garten of Banban 4,2023-08-11,1,0,0,6,72,931,10.0,0.0,0.0,1
15286,508440,Totally Accurate Battle Simulator,2021-04-01,1,1,0,8,98,104218,20.0,0.0,0.0,1
15287,368260,Marvel's Midnight Suns,2022-12-01,1,0,0,7,81,9588,24.0,0.0,0.0,1
15288,2230760,Vampire Survivors: Legacy of the Moonspell,2022-12-15,1,1,1,8,95,1749,2.0,0.0,0.0,1
15289,864730,Panther VR,2020-06-16,1,0,0,4,68,75,19.99,19.99,0.0,1
15290,895493,Life is Strange 2 - Episode 5,2019-12-03,1,1,1,6,72,218,7.99,7.99,0.0,1
15291,915710,Little Dragons Café,2018-11-15,1,0,0,4,63,69,59.99,59.99,0.0,1
15292,920564,Resident Evil 2 - Claire Costume: Elza Walker,2019-01-24,1,0,0,7,93,125,2.99,2.99,0.0,1
15293,968550,Tinytopia,2021-08-30,1,0,0,7,90,128,9.99,9.99,0.0,1
15294,977690,Skyworld: Kingdom Brawl,2019-04-02,1,0,0,5,82,46,9.99,9.99,0.0,1
15295,1028702,Fate/EXTELLA LINK - Burning Bikini,2019-03-19,1,0,0,5,100,24,1.99,1.99,0.0,1
15296,1034150,Mosaic Chronicles,2022-09-29,1,1,1,5,91,23,9.99,9.99,0.0,1
15297,1090130,NTBSS: Master Character Training Pack - Shisui Uchiha,2020-11-24,1,0,0,7,89,92,1.99,3.99,50.0,1
15298,1110050,Evan's Remains,2020-06-11,1,1,0,7,90,610,6.99,6.99,0.0,1
15299,1131720,PROP AND SEEK®,2022-11-19,1,0,0,7,81,4335,0.0,0.0,0.0,1
15300,1135434,Wreckfest - American All-Stars Car Pack,2020-04-28,1,0,0,5,89,28,3.99,3.99,0.0,1
15301,1151250,Horror Story: Hallowseed,2021-10-28,1,0,0,6,73,156,19.99,19.99,0.0,1
15302,1158490,Graviteam Tactics: Furtive Spring,2019-10-18,1,0,0,5,90,20,15.99,15.99,0.0,1
15303,1210550,Hohokum,2022-07-28,1,0,0,5,90,42,9.99,9.99,0.0,1
15304,1241263,Monster Hunter World: Iceborne - Hairstyle: Semi-long Up,2020-03-11,1,0,0,5,80,10,1.49,1.49,0.0,1
15305,1252010,VEGAS Movie Studio 17 Platinum Steam Edition,2020-05-07,1,0,0,4,45,256,69.99,69.99,0.0,1
15306,1268860,Raindrops,2020-04-24,1,0,0,7,97,153,3.34,4.99,33.0,1
15307,1285080,Gordian Rooms 1: A curious heritage,2020-09-22,1,0,0,7,88,353,5.99,5.99,0.0,1
15308,1304442,Train Sim World® 2: Tees Valley Line: Darlington – Saltburn-by-the-Sea Route Add-On,2020-09-10,1,0,0,5,88,27,29.99,29.99,0.0,1
15309,1322100,Battle Bands: Rock & Roll Deckbuilder,2022-03-17,1,0,0,7,88,110,17.99,17.99,0.0,1
15310,1329350,蛊婆 Lady in Tomb,2021-07-21,1,0,0,7,93,362,18.99,18.99,0.0,1
15311,1341170,Strategic Mind: Spectre of Communism,2020-11-13,1,0,0,7,84,146,29.99,29.99,0.0,1
15312,1371560,DarKnot,2022-11-03,1,0,0,6,72,25,14.99,14.99,0.0,1
15313,1373260,Obsidian Prince,2022-05-24,1,0,0,7,81,95,14.99,14.99,0.0,1
15314,1383740,My Cute Commissar,2020-10-21,1,0,0,7,87,269,1.99,1.99,0.0,1
15315,1399410,Wreckfest - Racing Heroes Car Pack,2020-12-08,1,0,0,5,96,25,3.99,3.99,0.0,1
15316,1407090,[TDA01] Muv-Luv Unlimited: THE DAY AFTER - Episode 01 REMASTERED,2021-02-04,1,0,0,5,86,44,24.99,24.99,0.0,1
15317,1493910,COROPATA,2021-03-13,1,0,0,5,93,30,19.99,19.99,0.0,1
15318,1502190,From Space,2022-11-03,1,0,0,6,70,1216,14.99,14.99,0.0,1
15319,1530630,Couch Monsters,2021-03-24,1,0,0,5,100,33,14.99,14.99,0.0,1
15320,1548910,Life in Willowdale: Farm Adventures,2022-10-25,1,0,0,4,45,11,29.99,29.99,0.0,1
15321,1549040,Incredibox Tracks,2021-04-30,0,0,0,5,92,26,4.99,4.99,0.0,1
15322,1585700,Trap Genesis,2021-09-17,1,0,0,7,95,255,9.99,9.99,0.0,1
15323,1587540,Anvil Saga,2022-06-21,1,0,0,6,78,642,10.49,13.99,25.0,1
15324,1610600,100% Orange Juice - Halena & Cook Character Pack,2021-05-04,1,0,0,5,90,32,2.99,2.99,0.0,1
15325,1616030,Soaring Machinariae,2021-06-10,1,1,0,5,100,18,8.79,10.99,20.0,1
15326,1667120,PHYSARUM: Slime Mold Simulator,2021-08-29,1,0,0,5,81,11,5.99,5.99,0.0,1
15327,297490,Spy Chameleon - RGB Agent,2014-06-11,1,1,1,7,85,115,9.99,9.99,0.0,1
15328,1686130,Deep Despair 2,2021-10-08,1,0,0,7,82,74,11.99,11.99,0.0,1
15329,1741240,Ghostrunner - Soundtrack,2020-10-27,0,0,0,5,93,15,4.99,4.99,0.0,1
15330,1767691,Farming Simulator 22 - Zetor 25 K,2021-11-21,1,1,0,6,73,78,0.99,0.99,0.0,1
15331,1856390,TROUBLESHOOTER: Abandoned Children - White Lion and Black Witch - Soundtrack,2022-02-14,0,0,0,5,100,36,4.99,4.99,0.0,1
15332,1891700,Tap Ninja - Idle game,2022-03-17,1,1,1,7,90,4868,0.0,0.0,0.0,1
